지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),적설(cm),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C)
108,서울,2021-02-13 00:00,4.5,,1.2,250,62,1015,,40,-.1,3,2.6
108,서울,2021-02-13 01:00,4.1,,.8,20,63,1015,,40,-.1,2.8,2.4
108,서울,2021-02-13 02:00,3.6,,2,20,63,1014.9,,40,-.2,2.6,2.3
108,서울,2021-02-13 03:00,3.1,,2.5,270,65,1015.5,,,-.3,2.4,2.1
108,서울,2021-02-13 04:00,2.8,,.9,320,67,1015.1,,40,-.5,2.3,2
108,서울,2021-02-13 05:00,2.2,,1.1,20,66,1015.1,,40,-.6,2.1,1.9
108,서울,2021-02-13 06:00,1.9,,1.9,20,70,1015,,40,-.7,2,1.8
108,서울,2021-02-13 07:00,1.5,,1.3,50,71,1015.9,,40,-.8,1.9,1.7
108,서울,2021-02-13 08:00,1,,2,20,72,1016.3,,40,-.6,1.8,1.6
108,서울,2021-02-13 09:00,2.1,,1.3,50,73,1016.3,,40,-.2,1.8,1.5
108,서울,2021-02-13 10:00,5.3,,1.1,70,61,1015.8,,40,1.6,2,1.5
108,서울,2021-02-13 11:00,8.3,,1.4,90,50,1015.7,,40,11.6,2.4,1.6
108,서울,2021-02-13 12:00,11,,1,90,43,1015.1,,40,16.6,3.3,2
108,서울,2021-02-13 13:00,12.8,,.9,230,34,1014.2,,40,18.1,4.3,2.6
108,서울,2021-02-13 14:00,14.9,,1.4,200,27,1013.2,,,18.8,5.4,3.4
108,서울,2021-02-13 15:00,15,,2.7,290,26,1012.6,,,16.2,6.3,4.2
108,서울,2021-02-13 16:00,14.1,,3.5,290,31,1012.3,,,11.7,6.9,4.8
108,서울,2021-02-13 17:00,13.3,,3,290,34,1012.2,,,8.5,7,5.2
108,서울,2021-02-13 18:00,12.1,,1.8,250,34,1012.1,,,5.7,6.8,5.3
108,서울,2021-02-13 19:00,10.6,,2.3,290,37,1012,,,4.1,6.3,5.3
108,서울,2021-02-13 20:00,9.5,,2,270,40,1012.3,,,3.1,5.9,5.1
108,서울,2021-02-13 21:00,8.4,,1.1,270,45,1012.1,,,2.3,5.5,4.8
108,서울,2021-02-13 22:00,7.7,,.7,270,47,1011.9,,,1.6,5.1,4.6
108,서울,2021-02-13 23:00,6.9,,.3,0,49,1011.3,,,1.4,4.7,4.3
108,서울,2021-02-14 00:00,7,,.4,0,49,1011.1,,,1.6,4.4,4
108,서울,2021-02-14 01:00,6.7,,.4,0,48,1010.4,,,1.7,4.3,3.9
108,서울,2021-02-14 02:00,6.6,,.7,70,49,1009.9,,,2.5,4.2,3.7
108,서울,2021-02-14 03:00,6.7,,1.7,50,50,1009.4,,,2.7,4.2,3.7
108,서울,2021-02-14 04:00,6.6,,.8,70,50,1008.5,,,2.7,4.2,3.6
108,서울,2021-02-14 05:00,6.6,,1.2,70,51,1008,,,3.2,4.2,3.6
108,서울,2021-02-14 06:00,6.7,0,1,70,51,1007.5,,01,3.1,4.2,3.6
108,서울,2021-02-14 07:00,6.5,,1.8,20,52,1007.5,,,2.6,4.2,3.6
108,서울,2021-02-14 08:00,6.5,,1,70,53,1007.6,,,3.3,4.2,3.5
108,서울,2021-02-14 09:00,7.7,,1.8,70,51,1007.6,,,5.6,4.3,3.6
108,서울,2021-02-14 10:00,9.4,,2.1,70,47,1007.1,,,9.1,4.7,3.7
108,서울,2021-02-14 11:00,11.6,,1.6,70,40,1006.4,,,14,5.4,4.1
108,서울,2021-02-14 12:00,13,,1.7,50,36,1005.7,,,13.9,6.2,4.6
108,서울,2021-02-14 13:00,13.7,,1.8,230,34,1004.6,,,14.2,7,5.2
108,서울,2021-02-14 14:00,13.6,,2.3,230,32,1003.5,,,12,7.6,5.8
108,서울,2021-02-14 15:00,13.4,,1.5,250,34,1002.9,,,10.8,7.9,6.2
108,서울,2021-02-14 16:00,13.4,,1.8,250,33,1002.4,,,11.4,8,6.4
108,서울,2021-02-14 17:00,12.7,,2,270,39,1002.1,,40,9.5,8.1,6.6
108,서울,2021-02-14 18:00,11.4,,2.6,270,45,1002.2,,40,7.5,7.9,6.6
108,서울,2021-02-14 19:00,10.3,,2.1,270,48,1001.7,,40,5.7,7.5,6.5
108,서울,2021-02-14 20:00,9.6,,1.5,270,51,1001.4,,40,4.6,7.1,6.3
108,서울,2021-02-14 21:00,8.6,,.4,0,54,1000.7,,40,3.3,6.6,6
108,서울,2021-02-14 22:00,7.6,,1.5,250,56,1000.7,,40,3.6,6.1,5.7
108,서울,2021-02-14 23:00,8.5,,2.3,250,57,1000.3,,40,4.7,6,5.4
108,서울,2021-02-15 00:00,8.2,,3.3,270,60,1000.2,,40,4.7,6,5.3
108,서울,2021-02-15 01:00,7.7,,2.4,250,60,1000,,40,4.6,5.9,5.2
108,서울,2021-02-15 02:00,7.4,,2.1,250,59,999.4,,4001,4.3,5.8,5.2
108,서울,2021-02-15 03:00,7,0,2.4,250,64,999.2,,4001,4.3,5.8,5.1
108,서울,2021-02-15 04:00,6.3,,2.3,270,73,998.3,,401901,4.3,5.6,5
108,서울,2021-02-15 05:00,5.3,,1.7,250,87,998.3,,1901,4.2,5.5,4.9
108,서울,2021-02-15 06:00,5.3,1.2,2.1,200,89,997.9,,1901,4.3,5.4,4.8
108,서울,2021-02-15 07:00,5.3,,2.6,200,91,997.4,,1901,4.4,5.4,4.8
108,서울,2021-02-15 08:00,4.9,,3,250,94,997.4,,1901,4.4,5.3,4.7
108,서울,2021-02-15 09:00,3.4,.2,4,230,91,998.4,,1901,4.1,5.3,4.7
108,서울,2021-02-15 10:00,2.2,,4,250,89,999.2,,19,3.4,5.1,4.6
108,서울,2021-02-15 11:00,1.2,,4.2,250,83,999.8,,19,5.1,5,4.5
108,서울,2021-02-15 12:00,1.8,,5,250,69,999.7,,,7.7,5,4.4
108,서울,2021-02-15 13:00,2.3,,5.6,270,62,999.5,,,13.2,5.3,4.5
108,서울,2021-02-15 14:00,2,,5.5,250,56,999.1,,,10.5,5.5,4.6
108,서울,2021-02-15 15:00,1.8,,5.5,270,47,999.5,,,8.3,5.6,4.7
108,서울,2021-02-15 16:00,2.1,,4.5,270,38,999.9,,,6.3,5.7,4.8
108,서울,2021-02-15 17:00,.9,,6.2,250,36,1000.4,,,1.8,5.4,4.8
108,서울,2021-02-15 18:00,-1,,4.6,270,46,1001.3,,,.1,5,4.6
108,서울,2021-02-15 19:00,-2.5,,5.1,230,51,1002.5,,,-.6,4.4,4.2
108,서울,2021-02-15 20:00,-3.4,,6,270,55,1003.6,,,-1.5,3.9,3.9
108,서울,2021-02-15 21:00,-3.9,,4,270,57,1004.7,,,-2.1,3.5,3.6
108,서울,2021-02-15 22:00,-4.5,,3.6,270,57,1006.1,,,-2.5,3.2,3.3
108,서울,2021-02-15 23:00,-4.9,,3.4,270,57,1006.7,,,-2.7,2.9,3.1
108,서울,2021-02-16 00:00,-5.2,,3.2,270,58,1007.1,,,-2.8,2.7,2.8
108,서울,2021-02-16 01:00,-5.3,,3.4,270,59,1007.6,,,-3,2.5,2.6
108,서울,2021-02-16 02:00,-5.4,,3.3,270,61,1007.8,,,-3.1,2.4,2.5
108,서울,2021-02-16 03:00,-5.7,,3,270,62,1008,,,-3.1,2.2,2.3
108,서울,2021-02-16 04:00,-6,,1.5,290,60,1006.6,,,-3.1,2.1,2.1
108,서울,2021-02-16 05:00,-6.4,,1.5,70,62,1005.7,,,-3.2,1.9,2
108,서울,2021-02-16 06:00,-6.5,,1.4,340,63,1005.2,,,-3.3,1.8,1.9
108,서울,2021-02-16 07:00,-5.9,,2.5,290,62,1006.2,,,-3.1,1.7,1.7
108,서울,2021-02-16 08:00,-5.7,,2.6,270,64,1006.8,,,-2,1.6,1.6
108,서울,2021-02-16 09:00,-5.2,0,3.7,270,59,1007.5,,05,-1.2,1.5,1.5
108,서울,2021-02-16 10:00,-5.3,,1.7,270,73,1007.6,,05,-.2,1.5,1.4
108,서울,2021-02-16 11:00,-5.2,,2.7,250,79,1007.1,.2,1105,-.1,1.5,1.4
108,서울,2021-02-16 12:00,-5,.8,2.7,270,81,1006.6,.6,11,-.2,1.5,1.3
108,서울,2021-02-16 13:00,-4.7,,2.3,230,83,1005.3,.9,11,-.2,1.4,1.3
108,서울,2021-02-16 14:00,-4.3,,2.7,250,79,1004.6,1.1,1105,-.2,1.4,1.2
108,서울,2021-02-16 15:00,-3.2,.7,2.5,270,62,1004.2,.9,05,-.1,1.4,1.2
108,서울,2021-02-16 16:00,-2,,3.6,250,59,1004,.9,,-.1,1.4,1.2
108,서울,2021-02-16 17:00,-1.5,,3.1,250,45,1003.8,.9,,-.3,1.4,1.1
108,서울,2021-02-16 18:00,-2.9,,3.1,270,38,1004.1,.9,,-1.5,1.3,1.1
108,서울,2021-02-16 19:00,-4.1,,4,270,40,1005,.9,,-2.1,1.3,1.1
108,서울,2021-02-16 20:00,-4.9,,4.6,270,43,1006,.9,,-2.3,1.2,1
108,서울,2021-02-16 21:00,-5.7,,5,270,49,1006.5,.9,,-2.5,1.2,1
108,서울,2021-02-16 22:00,-6,,3.6,270,50,1006.7,.9,,-2.6,1.1,.9
108,서울,2021-02-16 23:00,-6.3,,5.6,270,47,1006.9,.9,,-2.7,1,.9
108,서울,2021-02-17 00:00,-7,,6,290,49,1007.2,.9,,-2.8,1,.8
108,서울,2021-02-17 01:00,-7.7,,5.5,290,47,1007.1,.9,,-3.1,.9,.8
108,서울,2021-02-17 02:00,-8.1,,4.6,290,47,1007.4,.9,,-3,.9,.7
108,서울,2021-02-17 03:00,-8.6,,4.6,270,45,1007.5,.9,,-3.5,.8,.7
108,서울,2021-02-17 04:00,-9.3,,4.1,290,45,1007.3,.8,,-3.8,.7,.6
108,서울,2021-02-17 05:00,-9.8,,4.6,270,45,1007.2,.8,,-4.1,.7,.5
108,서울,2021-02-17 06:00,-10.1,,5.8,270,45,1007.4,.8,,-4.3,.6,.5
108,서울,2021-02-17 07:00,-10.2,,3.7,290,47,1007.6,.8,,-4.4,.6,.4
108,서울,2021-02-17 08:00,-10.3,,4.8,270,47,1007.9,.8,,-4.4,.6,.4
108,서울,2021-02-17 09:00,-9.9,,5.8,270,44,1008.3,.8,,-3.1,.5,.3
108,서울,2021-02-17 10:00,-8.9,,4.9,270,43,1008.2,.7,,-.6,.5,.3
108,서울,2021-02-17 11:00,-8.4,,5.9,270,43,1007.7,.7,,-.1,.5,.3
108,서울,2021-02-17 12:00,-7.5,,4.3,290,41,1007.5,.6,,1.3,.5,.3
108,서울,2021-02-17 13:00,-6.4,,5.4,270,39,1006.8,.5,,2.6,.5,.3
108,서울,2021-02-17 14:00,-5.8,,5.4,270,35,1006.2,.4,,2.3,.5,.3
108,서울,2021-02-17 15:00,-5.5,,5.7,270,34,1006.3,.4,,1.5,.6,.3
108,서울,2021-02-17 16:00,-5.4,,5,290,35,1006.6,.3,,-.1,.5,.2
108,서울,2021-02-17 17:00,-5.9,,5.8,270,35,1007,.2,,-.6,.5,.2
108,서울,2021-02-17 18:00,-6.8,,4.9,270,44,1007.4,.2,,-1.4,.5,.2
108,서울,2021-02-17 19:00,-8.2,,5.7,290,51,1008.5,.2,,-2.3,.5,.2
108,서울,2021-02-17 20:00,-8.7,,4.5,290,56,1009,.2,05,-2.3,.4,.1
108,서울,2021-02-17 21:00,-9.1,0,5,270,53,1009.4,.2,05,-3.4,.4,.1
108,서울,2021-02-17 22:00,-9.1,,4,270,51,1009.9,.2,,-4,.3,.1
108,서울,2021-02-17 23:00,-9.1,,3.9,290,47,1009.9,.2,,-4.3,.3,0
108,서울,2021-02-18 00:00,-9.2,,3.5,270,47,1009.9,.2,,-4.6,.2,0
108,서울,2021-02-18 01:00,-9.5,,3.6,270,48,1009.8,.2,,-4.9,.2,-.1
108,서울,2021-02-18 02:00,-9.6,,4,270,49,1010,.2,,-5.1,.1,-.1
108,서울,2021-02-18 03:00,-10,,3.4,270,49,1010.2,.2,,-5.1,0,-.1
108,서울,2021-02-18 04:00,-10.3,,2.4,270,49,1009.9,.2,,-5.1,-.1,-.2
108,서울,2021-02-18 05:00,-10.4,,3,290,49,1010.4,.2,,-5.4,-.2,-.2
108,서울,2021-02-18 06:00,-10.5,,2.5,270,48,1010.9,.2,,-5.5,-.2,-.2
108,서울,2021-02-18 07:00,-10.5,,2.7,270,50,1011.1,.2,,-5.6,-.3,-.3
108,서울,2021-02-18 08:00,-10,,4,270,51,1011.4,.2,,-5.3,-.4,-.3
108,서울,2021-02-18 09:00,-8.7,,3.8,290,49,1012,,,-3.3,-.4,-.3
108,서울,2021-02-18 10:00,-7.6,,4.8,290,46,1012.2,,,-.3,-.3,-.4
108,서울,2021-02-18 11:00,-5.7,,3.6,290,42,1012.3,,,1.6,-.1,-.3
108,서울,2021-02-18 12:00,-4.4,,3.6,290,38,1011.8,,,4.1,.1,-.3
108,서울,2021-02-18 13:00,-3.1,,3,250,36,1011.3,,,4.6,.2,-.3
108,서울,2021-02-18 14:00,-2.6,,4.3,320,36,1010.6,,,4.6,.3,-.2
108,서울,2021-02-18 15:00,-1.7,,2.9,320,35,1010.5,,,4.1,.3,-.2
108,서울,2021-02-18 16:00,-.9,,2.8,290,34,1010.7,,,1.5,.4,-.2
108,서울,2021-02-18 17:00,-.7,,3.2,250,36,1010.9,,,-.1,.4,-.2
108,서울,2021-02-18 18:00,-1.9,,3.9,250,38,1011.2,,,-.2,.4,-.2
108,서울,2021-02-18 19:00,-2.6,,2.6,270,42,1011.6,,,-.5,.3,-.2
108,서울,2021-02-18 20:00,-3,,2.5,270,43,1011.6,,,-.7,.3,-.2
108,서울,2021-02-18 21:00,-3.6,,1.5,270,46,1012.2,,,-.8,.3,-.2
108,서울,2021-02-18 22:00,-4.1,,1.9,270,49,1012.2,,,-1,.2,-.2
108,서울,2021-02-18 23:00,-4.7,,1.3,290,53,1012.5,,,-1.3,.1,-.2
108,서울,2021-02-19 00:00,-5.3,,2,340,56,1012.5,,,-1.6,0,-.3
108,서울,2021-02-19 01:00,-5.9,,2,270,58,1012.8,,,-2.1,-.1,-.3
108,서울,2021-02-19 02:00,-6.1,,1.4,270,60,1012.7,,,-2.6,-.2,-.3
108,서울,2021-02-19 03:00,-6.4,,1.1,20,63,1012.5,,,-3.1,-.3,-.4
108,서울,2021-02-19 04:00,-6.6,,1.2,270,65,1012.4,,,-3.4,-.3,-.4
108,서울,2021-02-19 05:00,-6.7,,1.6,20,66,1011.7,,,-3.8,-.4,-.4
108,서울,2021-02-19 06:00,-7,,1.2,50,68,1011.4,,,-4,-.4,-.5
108,서울,2021-02-19 07:00,-6.9,,2.8,50,67,1011.1,,,-4.1,-.5,-.5
108,서울,2021-02-19 08:00,-6.4,,2.7,50,69,1010.9,,,-3.8,-.5,-.5
108,서울,2021-02-19 09:00,-4.1,,2.7,50,64,1010.5,,,-2,-.4,-.5
108,서울,2021-02-19 10:00,-1.4,,3,50,57,1009.8,,,-.2,-.1,-.4
108,서울,2021-02-19 11:00,1,,2.5,90,53,1008.9,,,1.5,.1,-.4
108,서울,2021-02-19 12:00,3.4,,2.4,50,51,1008.1,,,3.9,.2,-.3
108,서울,2021-02-19 13:00,5.9,,3.5,180,56,1006.6,,,6.3,.3,-.3
108,서울,2021-02-19 14:00,6.9,,4.1,180,57,1005.4,,,5.1,.4,-.2
108,서울,2021-02-19 15:00,8.4,,5.1,230,58,1004.4,,,6.3,.5,-.2
108,서울,2021-02-19 16:00,8.8,,5.1,200,58,1003.6,,,4.3,.5,-.2
108,서울,2021-02-19 17:00,8.6,,3.7,230,59,1002.6,,,2.3,.5,-.2
108,서울,2021-02-19 18:00,7.2,,4.4,200,67,1002.3,,,.7,.5,-.2
108,서울,2021-02-19 19:00,6.4,,4.5,200,73,1002.1,,,0,.5,-.2
108,서울,2021-02-19 20:00,6,,3.1,200,75,1002.3,,,-.2,.5,-.2
108,서울,2021-02-19 21:00,5.9,,3.6,200,79,1002,,,.6,.5,-.2
108,서울,2021-02-19 22:00,6,,2.6,200,78,1001.8,,,1,.5,-.2
108,서울,2021-02-19 23:00,5.7,,3.2,200,81,1001.3,,,.3,.5,-.2
108,서울,2021-02-20 00:00,5.5,,3.2,200,85,1000.6,,,.2,.5,-.2
108,서울,2021-02-20 01:00,5.6,,3.2,200,85,999.8,,,.3,.5,-.2
108,서울,2021-02-20 02:00,5.6,,2.6,200,87,999,,,.1,.5,-.2
108,서울,2021-02-20 03:00,5.6,,1,250,88,998.7,,,.4,.5,-.2
108,서울,2021-02-20 04:00,5.8,,1.1,230,88,998.2,,19,.8,.5,-.1
108,서울,2021-02-20 05:00,6,,2.3,230,89,997.9,,19,1.1,.5,-.1
108,서울,2021-02-20 06:00,6.1,,1.5,230,89,997.8,,19,1,.5,-.1
108,서울,2021-02-20 07:00,6.1,,1.6,230,90,998.3,,19,1,.5,-.1
108,서울,2021-02-20 08:00,6,,2.3,270,91,999.2,,19,.9,.5,-.1
108,서울,2021-02-20 09:00,6.3,,1.8,270,90,1000.2,,19,2.5,.6,-.1
108,서울,2021-02-20 10:00,7.1,,2.2,230,85,1000.4,,19,4.9,.6,-.1
108,서울,2021-02-20 11:00,8.9,,1.7,200,75,1000.8,,19,9.5,.7,-.1
108,서울,2021-02-20 12:00,10.7,,2.7,200,59,1000.5,,4019,12.4,.9,-.1
108,서울,2021-02-20 13:00,11.4,,2.8,290,39,1000.3,,40,14.3,1,-.1
108,서울,2021-02-20 14:00,13.2,,2.8,250,32,999.5,,,14.2,1.1,-.1
108,서울,2021-02-20 15:00,14.6,,2.9,230,34,999.5,,,13.3,1.2,-.1
108,서울,2021-02-20 16:00,14.8,,3.1,250,31,999.1,,,10,1.3,-.1
108,서울,2021-02-20 17:00,13.7,,2.8,200,31,999.2,,,6.3,1.2,-.1
108,서울,2021-02-20 18:00,11.8,,2.5,250,26,999.1,,,3.4,1,-.1
108,서울,2021-02-20 19:00,10,,1.7,270,28,999.5,,,1.1,.7,-.1
108,서울,2021-02-20 20:00,9.1,,1.5,250,32,1000,,,0,.7,-.1
108,서울,2021-02-20 21:00,8.1,,.9,360,38,999.7,,,-.1,.6,-.1
108,서울,2021-02-20 22:00,7.1,,.7,320,40,999.9,,,-.1,.6,-.1
108,서울,2021-02-20 23:00,7.1,,2.2,270,49,1000.7,,,-.1,.6,-.1
108,서울,2021-02-21 00:00,7.1,,2.4,200,59,1000.7,,,-.1,.6,-.1
108,서울,2021-02-21 01:00,7.4,,1.9,200,70,1000.6,,40,-.1,.6,-.1
108,서울,2021-02-21 02:00,6.9,,1,50,74,1000.4,,40,-.2,.6,-.1
108,서울,2021-02-21 03:00,5.9,,1.9,50,75,1000,,40,-.2,.6,-.1
108,서울,2021-02-21 04:00,5.1,,2.3,50,79,999.5,,40,-.3,.6,-.1
108,서울,2021-02-21 05:00,5,,2,50,85,999.2,,4019,-.3,.6,-.1
108,서울,2021-02-21 06:00,5.1,,1.5,360,85,999.1,,19,-.3,.6,0
108,서울,2021-02-21 07:00,5,,1.9,50,84,999.3,,19,-.3,.6,0
108,서울,2021-02-21 08:00,4.7,,1.4,20,85,999.6,,19,-.2,.7,0
108,서울,2021-02-21 09:00,6.4,,1.5,50,83,999.9,,19,-.1,.8,0
108,서울,2021-02-21 10:00,9.7,,2.4,50,71,999.7,,19,4.6,1.1,.1
108,서울,2021-02-21 11:00,12.1,,1.3,70,63,999.6,,4019,11.9,1.7,.3
108,서울,2021-02-21 12:00,15.3,,3.3,180,56,999.6,,,15.6,2.6,.6
108,서울,2021-02-21 13:00,16.7,,3.5,200,52,998.8,,,17.6,3.7,1.1
108,서울,2021-02-21 14:00,17.2,,5.1,230,50,998.2,,,17.7,4.8,1.7
108,서울,2021-02-21 15:00,17,,4.8,200,49,997.7,,,16.5,5.9,2.4
108,서울,2021-02-21 16:00,17.2,,4.4,230,48,997.8,,,13.8,6.7,3.3
108,서울,2021-02-21 17:00,16.2,,4.6,230,48,998,,,10.7,7.1,4.3
108,서울,2021-02-21 18:00,15.1,,5.5,200,51,997.7,,,8.6,7.2,4.8
108,서울,2021-02-21 19:00,13.9,,3.5,230,53,998.8,,,7,7,5.1
108,서울,2021-02-21 20:00,12.9,,4.1,200,59,999.2,,,6.3,6.7,5.2
108,서울,2021-02-21 21:00,11.8,,3.1,230,64,999.6,,,5.7,6.5,5.2
108,서울,2021-02-21 22:00,11,,2.7,230,67,1000.1,,,5.3,6.3,5.2
108,서울,2021-02-21 23:00,10.4,,2.7,180,69,1000,,,4.7,6.1,5.1
108,서울,2021-02-22 00:00,10.1,,1.6,250,70,1000.2,,,4.3,5.8,5
108,서울,2021-02-22 01:00,9.6,,2,230,72,1000.6,,,3.9,5.6,4.9
108,서울,2021-02-22 02:00,9,,1.2,160,72,1000.7,,,3.3,5.4,4.7
108,서울,2021-02-22 03:00,8.7,,.6,200,74,1000.4,,,3,5.2,4.6
108,서울,2021-02-22 04:00,8.4,,1.5,250,75,1000.3,,,2.8,5.1,4.4
108,서울,2021-02-22 05:00,8.2,,.9,160,76,999.9,,,2.5,4.9,4.3
108,서울,2021-02-22 06:00,7.7,,.7,50,78,999.6,,,2.2,4.7,4.2
108,서울,2021-02-22 07:00,7.5,,.6,230,82,1000,,,1.8,4.5,4
108,서울,2021-02-22 08:00,7.5,,1.5,250,84,1000.3,,,2.5,4.4,3.9
108,서울,2021-02-22 09:00,8.9,,2.1,270,83,1001.7,,,5.4,4.6,3.9
108,서울,2021-02-22 10:00,9.5,,3,290,79,1002.3,,,7.3,5,4.1
108,서울,2021-02-22 11:00,10.2,,1.8,320,78,1002.5,,,10.1,5.6,4.4
108,서울,2021-02-22 12:00,11.9,,3.4,270,70,1003,,40,15.1,6.4,4.8
108,서울,2021-02-22 13:00,12,,5,290,67,1003.1,,40,15.9,7.3,5.4
108,서울,2021-02-22 14:00,12,,4.5,290,60,1002.7,,40,17.2,7.8,6
108,서울,2021-02-22 15:00,12.3,,5.1,290,52,1003.1,,,16.4,8.3,6.4
108,서울,2021-02-22 16:00,12,,5.7,270,36,1003.9,,,12.6,8.5,6.8
108,서울,2021-02-22 17:00,11.7,,5.8,270,25,1004.4,,,8.6,8.4,6.9
108,서울,2021-02-22 18:00,9.4,,4,270,34,1005.7,,,6,8,6.9
108,서울,2021-02-22 19:00,6.6,,4.3,270,37,1006.8,,,3.9,7.4,6.6
108,서울,2021-02-22 20:00,4.5,,4.8,290,38,1008.9,,,2.5,6.8,6.3
108,서울,2021-02-22 21:00,2.7,,3.9,290,37,1009.9,,,1.2,6.1,5.8
108,서울,2021-02-22 22:00,1.8,,2.9,290,38,1011.4,,,.3,5.5,5.4
108,서울,2021-02-22 23:00,1.1,,3.8,290,39,1012.1,,,.5,4.9,4.9
108,서울,2021-02-23 00:00,.4,,3.9,320,38,1012.6,,,.2,4.4,4.5
108,서울,2021-02-23 01:00,-.2,,3,320,39,1012.9,,,-.1,4,4.1
108,서울,2021-02-23 02:00,-.7,,2.2,290,38,1013.5,,,-.6,3.7,3.8
108,서울,2021-02-23 03:00,-1.4,,2,290,40,1014,,,-1.1,3.4,3.5
108,서울,2021-02-23 04:00,-1.9,,1.5,270,42,1014.5,,,-1.5,3.1,3.2
108,서울,2021-02-23 05:00,-2.1,,2.6,270,42,1015,,,-1.8,2.9,3
108,서울,2021-02-23 06:00,-2.8,,2.1,20,43,1015,,,-2.1,2.7,2.8
108,서울,2021-02-23 07:00,-2.8,,2.3,320,41,1015.5,,,-2.2,2.6,2.7
108,서울,2021-02-23 08:00,-3.1,,2.1,270,42,1016.3,,,-1.8,2.4,2.5
108,서울,2021-02-23 09:00,-2,,3,290,38,1017.1,,,-.3,2.4,2.4
108,서울,2021-02-23 10:00,-1,,2.9,290,34,1017.3,,,0,2.3,2.3
108,서울,2021-02-23 11:00,.4,,3.5,250,30,1016.6,,,6.3,2.4,2.2
108,서울,2021-02-23 12:00,1.1,,3.6,290,27,1016.3,,,12,2.5,2.1
108,서울,2021-02-23 13:00,2.5,,4,290,25,1015.7,,,14.6,2.7,2.1
108,서울,2021-02-23 14:00,3.1,,4.5,320,25,1014.6,,,14.7,3.3,2.3
108,서울,2021-02-23 15:00,3.9,,3.7,250,24,1014.2,,,13.1,3.9,2.7
108,서울,2021-02-23 16:00,3.9,,3.8,290,23,1014.1,,,9.1,4.5,3.1
108,서울,2021-02-23 17:00,3.7,,3.4,270,24,1014.1,,,4.6,4.6,3.5
108,서울,2021-02-23 18:00,2.6,,3.4,270,25,1014.2,,,1.8,4.5,3.6
108,서울,2021-02-23 19:00,1.6,,3,290,28,1015,,,.5,4.1,3.6
108,서울,2021-02-23 20:00,.7,,1.7,290,31,1015.2,,,.3,3.7,3.4
108,서울,2021-02-23 21:00,0,,2.3,290,36,1015.3,,,0,3.4,3.1
108,서울,2021-02-23 22:00,-.5,,3,290,39,1015.6,,,-.4,3.1,2.9
108,서울,2021-02-23 23:00,-.8,,2.6,290,39,1015.5,,,-.7,2.9,2.8
108,서울,2021-02-24 00:00,-1.4,,2,270,39,1015.3,,,-.9,2.7,2.6
108,서울,2021-02-24 01:00,-1.5,,2.8,290,38,1015.8,,,-1.3,2.6,2.5
108,서울,2021-02-24 02:00,-1.7,,1.8,290,39,1016.2,,,-1.1,2.4,2.3
108,서울,2021-02-24 03:00,-1.9,,1.7,290,38,1016.4,,,-1.3,2.3,2.2
108,서울,2021-02-24 04:00,-2.2,,2,50,40,1016.1,,,-1.3,2.2,2.1
108,서울,2021-02-24 05:00,-2.4,,1.9,50,39,1016,,,-1.6,2.1,2
108,서울,2021-02-24 06:00,-2.4,,2.7,50,41,1015.9,,,-2,2,1.9
108,서울,2021-02-24 07:00,-2.8,,2.3,50,42,1015.9,,,-2.2,1.9,1.8
108,서울,2021-02-24 08:00,-2.8,,2.2,50,44,1016.4,,,-1.5,1.9,1.8
108,서울,2021-02-24 09:00,-1,,2.2,50,42,1016.5,,,-.2,1.9,1.7
108,서울,2021-02-24 10:00,1.6,,2.4,50,34,1016.7,,,.1,1.9,1.7
108,서울,2021-02-24 11:00,3.4,,1.9,50,29,1016.4,,,5.8,2.1,1.6
108,서울,2021-02-24 12:00,5.6,,.8,90,26,1015.6,,,10.6,2.3,1.7
108,서울,2021-02-24 13:00,6.9,,1.9,250,24,1014.9,,,16.1,2.7,1.8
108,서울,2021-02-24 14:00,8.5,,2,230,21,1014.3,,,16.5,3.7,2.2
108,서울,2021-02-24 15:00,9.2,,1.3,270,23,1013.4,,,15.7,4.8,3
108,서울,2021-02-24 16:00,9.5,,1.3,20,23,1012.9,,,11.3,5.6,3.7
108,서울,2021-02-24 17:00,9.4,,1.6,250,23,1012.7,,,6.8,5.9,4.2
108,서울,2021-02-24 18:00,7.5,,1.6,270,24,1012.5,,,3.9,5.7,4.4
108,서울,2021-02-24 19:00,5.9,,1.9,270,25,1013.1,,,1.8,5.3,4.4
108,서울,2021-02-24 20:00,4.8,,2.3,250,28,1013.6,,,.7,4.8,4.2
108,서울,2021-02-24 21:00,4.1,,1.9,250,30,1013.8,,,.1,4.3,3.9
108,서울,2021-02-24 22:00,3.1,,1.1,270,32,1013.9,,,.3,3.9,3.6
108,서울,2021-02-24 23:00,2.6,,1,20,35,1013.7,,,.2,3.5,3.4
108,서울,2021-02-25 00:00,2.2,,1.3,290,40,1013.7,,,.1,3.3,3.1
108,서울,2021-02-25 01:00,1.3,,1.6,250,42,1013.7,,,-.1,3,2.9
108,서울,2021-02-25 02:00,1.3,,.7,320,43,1013.9,,,-.4,2.8,2.7
108,서울,2021-02-25 03:00,1,,.2,0,44,1013.8,,,-.6,2.7,2.6
108,서울,2021-02-25 04:00,.8,,2.2,50,44,1013.2,,,-.7,2.5,2.4
